Compound_Id	CpdClass	Smiles
408312	QD-I	COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3c3c4[nH]c4ccc(OC)cc34)c2c1
408313	QD-I	COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3c3c4[nH]c4cccc(Cl)c34)c2c1
408314	QD-I	COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3c3c4[nH]c4cccc(C)c34)c2c1
409050	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2ccccc2O1)C3
409052	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2c(O)cccc2O1)C3
409053	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2cc(O)ccc2O1)C3
409054	SM-C-S	COc1ccc2c(c1)C(=O)C[C@@]1(CC[C@@H]3[C@@H]4Cc5ccc(OC)c(O)c5[C@]3(CCN4C)C1)O2
409056	SM-C-S	COc1ccc2c(c1)O[C@]1(CC[C@@H]3[C@@H]4Cc5ccc(OC)c(O)c5[C@]3(CCN4C)C1)CC2=O
409733	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2ccc(OC)c(OC)c2O1)C3
409720	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2cc(C)ccc2O1)C3
410414	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2ccc(C)cc2O1)C3
409048	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2cc(C)c(C)cc2O1)C3
410415	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2cc(F)ccc2O1)C3
410416	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2ccc(N4CCCC4)cc2O1)C3
410417	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2cc(Cl)ccc2O1)C3
409724	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2cc(Br)ccc2O1)C3
409726	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2c(ccc4ccccc24)O1)C3
409729	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2cc(Cl)c(C)cc2O1)C3
409731	SM-C-S	CCc1ccc2c(c1)C(=O)C[C@@]1(CC[C@@H]3[C@@H]4Cc5ccc(OC)c(O)c5[C@]3(CCN4C)C1)O2
410418	SM-C-S	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@@]1(CC(=O)c2cc(OCc4ccccc4)ccc2O1)C3
409051	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2ccccc2O1)C3
409055	SM-C-R	COc1ccc2c(c1)C(=O)C[C@]1(CC[C@@H]3[C@@H]4Cc5ccc(OC)c(O)c5[C@]3(CCN4C)C1)O2
409721	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2cc(C)ccc2O1)C3
409722	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2ccc(C)cc2O1)C3
409049	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2cc(C)c(C)cc2O1)C3
409723	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2cc(F)ccc2O1)C3
409725	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2cc(Br)ccc2O1)C3
409727	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2c(ccc4ccccc24)O1)C3
409728	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2ccc4ccccc4c2O1)C3
409730	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2cc(Cl)c(C)cc2O1)C3
409732	SM-C-R	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1CC[C@]1(CC(=O)c2cc(OCc4ccccc4)ccc2O1)C3
409709	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5ccccc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409712	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5ccc(C)cc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409713	SM-I-closed	COc1ccc2[nH]c3c(c2c1)C[C@@H]1[C@@H]2Cc4ccc(OC)c5c4[C@]1(CCN2C)[C@@H]3O5
409714	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5c(C)cccc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409715	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5ccc(C(C)C)cc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409716	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5ccc(Cl)cc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409717	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4c(c5ccccc5n4-c4ccccc4)C[C@@H]4[C@H](C2)N(C)CC[C@@]314
410431	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5c(C)c(C)ccc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409718	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4c(c5ccccc5n4Cc4ccccc4)C[C@@H]4[C@H](C2)N(C)CC[C@@]314
410429	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5c(C)cc(C)cc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409675	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5c(Cl)ccc(Cl)c5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409676	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5ccc(Oc6ccccc6)cc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409719	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5ccc6ccccc6c5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409677	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5c(C)ccc(Cl)c5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
410432	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5c(F)ccc(Br)c5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
410433	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5ccc(F)cc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
410434	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5c(ccc6ccccc65)c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
409678	SM-I-closed	COc1ccc2c3c1O[C@@H]1c4[nH]c5ccc(OCc6ccccc6)cc5c4C[C@@H]4[C@H](C2)N(C)CC[C@@]314
410435	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2ccccc12)C3
410436	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2ccc(C)cc12)C3
410437	SM-I-opened	COc1ccc2[nH]c3c(c2c1)C[C@@H]1[C@@H]2Cc4ccc(OC)c(O)c4[C@]1(CCN2C)C3
410438	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2c(C)cccc12)C3
410439	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2ccc(C(C)C)cc12)C3
410440	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2ccc(Cl)cc12)C3
410441	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2cc(C)cc(C)c12)C3
410420	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c(n(Cc2ccccc2)c2ccccc12)C3
410421	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2c(Cl)ccc(Cl)c12)C3
410422	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2ccc(Oc4ccccc4)cc12)C3
410423	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2ccc4ccccc4c12)C3
410424	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2c1ccc1ccccc12)C3
410425	SM-I-opened	COc1ccc2c(c1O)[C@@]13CCN(C)[C@@H](C2)[C@H]1Cc1c([nH]c2ccc(OC(C)C)cc12)C3
408582	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccccc34)C[C@H]1C)C2=O
408590	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(C)cc34)C[C@H]1C)C2=O
408595	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(C(C)C)cc34)C[C@H]1C)C2=O
408592	GF-I-1	COc1ccc2[nH]c3c(c2c1)C[C@@]1(Oc2c(Cl)c(OC)cc(OC)c2C1=O)[C@H](C)C3
409680	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(Oc5ccccc5)cc34)C[C@H]1C)C2=O
409685	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(OC(C)C)cc34)C[C@H]1C)C2=O
409076	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(OCc5ccccc5)cc34)C[C@H]1C)C2=O
409683	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(-c5ccccc5)cc34)C[C@H]1C)C2=O
409697	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(I)cc34)C[C@H]1C)C2=O
408579	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(Cl)cc34)C[C@H]1C)C2=O
409080	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(F)cc34)C[C@H]1C)C2=O
408647	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc(OC(F)(F)F)cc34)C[C@H]1C)C2=O
408594	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(C)cccc34)C[C@H]1C)C2=O
408597	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(C)cc(C)cc34)C[C@H]1C)C2=O
408598	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(C)ccc(C)c34)C[C@H]1C)C2=O
408601	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(C)c(C)ccc34)C[C@H]1C)C2=O
408646	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4cc(C)cc(C)c34)C[C@H]1C)C2=O
408600	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(F)cc(F)cc34)C[C@H]1C)C2=O
408604	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(C)ccc(F)c34)C[C@H]1C)C2=O
409059	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4cc(F)cc(F)c34)C[C@H]1C)C2=O
409071	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(F)ccc(F)c34)C[C@H]1C)C2=O
409072	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4cc(Cl)cc(Cl)c34)C[C@H]1C)C2=O
409686	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(Cl)ccc(F)c34)C[C@H]1C)C2=O
409688	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(F)ccc(Br)c34)C[C@H]1C)C2=O
409689	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(F)cc(Cl)cc34)C[C@H]1C)C2=O
409691	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(F)cc(Br)cc34)C[C@H]1C)C2=O
409695	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c(F)cc(Br)c(F)c34)C[C@H]1C)C2=O
409078	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4c3ccc3ccccc34)C[C@H]1C)C2=O
409682	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c([nH]c4ccc5ccccc5c34)C[C@H]1C)C2=O
408599	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c(n(-c4ccccc4)c4ccccc34)C[C@H]1C)C2=O
408603	GF-I-1	COc1cc(OC)c2c(c1Cl)O[C@@]1(Cc3c(n(Cc4ccccc4)c4ccccc34)C[C@H]1C)C2=O
408583	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccccc4c3[C@H]1C)C2=O
408591	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(C)cc4c3[C@H]1C)C2=O
408596	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(C(C)C)cc4c3[C@H]1C)C2=O
409681	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(Oc5ccccc5)cc4c3[C@H]1C)C2=O
409673	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(OC(C)C)cc4c3[C@H]1C)C2=O
409684	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(-c5ccccc5)cc4c3[C@H]1C)C2=O
409045	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(Cl)cc4c3[C@H]1C)C2=O
409081	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(F)cc4c3[C@H]1C)C2=O
408648	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(OC(F)(F)F)cc4c3[C@H]1C)C2=O
409694	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4ccc(C(F)(F)F)cc4c3[C@H]1C)C2=O
408602	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4c(C)c(C)ccc4c3[C@H]1C)C2=O
409058	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4c(C)ccc(F)c4c3[C@H]1C)C2=O
409060	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4cc(F)cc(F)c4c3[C@H]1C)C2=O
409073	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4cc(Cl)cc(Cl)c4c3[C@H]1C)C2=O
409687	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4c(Cl)ccc(F)c4c3[C@H]1C)C2=O
409690	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4c(F)cc(Cl)cc4c3[C@H]1C)C2=O
409692	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4c(F)cc(Br)cc4c3[C@H]1C)C2=O
409696	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4c(F)cc(Br)c(F)c4c3[C@H]1C)C2=O
409079	GF-I-2	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCc3[nH]c4c(ccc5ccccc54)c3[C@H]1C)C2=O
408746	GF-THPI	COc1cc(OC)c2c(c1Cl)OC1(CCC3(CC1C)OCCc1c3[nH]c3ccccc13)C2=O
412366	GF-THPI	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCC3(C[C@H]1C)OCCc1c3[nH]c3cccc(C)c13)C2=O
412367	GF-THPI	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCC3(C[C@H]1C)OCCc1c3[nH]c3cccc(Cl)c13)C2=O
409966	GF-THPI	COc1cc(OC)c2c(c1Cl)OC1(CCC3(CC1C)OCCc1c3[nH]c3ccc(C)cc13)C2=O
412368	GF-THPI	COc1ccc2[nH]c3c(c2c1)CCOC31CC[C@@]2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)[C@H](C)C1
412369	GF-THPI	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCC3(C[C@H]1C)OCCc1c3[nH]c3ccc(Br)cc13)C2=O
412370	GF-THPI	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCC3(C[C@H]1C)OCCc1c3[nH]c3ccc(Cl)cc13)C2=O
412371	GF-THPI	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCC3(C[C@H]1C)OCCc1c3[nH]c3ccc(F)cc13)C2=O
412372	GF-THPI	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCC3(C[C@H]1C)OCCc1c3[nH]c3cc(C(C)C)ccc13)C2=O
412373	GF-THPI	COc1cc(OC)c2c(c1Cl)O[C@@]1(CCC3(C[C@H]1C)OCCc1c3[nH]c3cc(Cl)ccc13)C2=O
412374	GF-THPI	CCc1cccc2c3c([nH]c12)C1(CC[C@@]2(Oc4c(Cl)c(OC)cc(OC)c4C2=O)[C@H](C)C1)OCC3
